"","instituce","obor","spec_hlavni","zakl_vyzkum","obor_ekzaktnost","krize_rep","cinnost_matem","cinnost_model","cinnost_teori","cinnost_exper","cinnost_kateg","cinnost_vyvoj","kar_praxe","kar_titul","kar_citace","kar_nejlepsi","kar_kategorie","obor_dotovany","obor_konkuren","obor_tlak","obor_rychly","obor_priliv","obor_publikac","obor_medializ","obor_verejnos","obor_komplexn","obor_mensi","financ_vliv","financ_zajisti.objektivitu","financ_neduvera","financ_zajisti.nezavislost","dilema_predator","dilema_neinformoval","dilema_misogyn","dilema_kvoty","dilema_cinska.medicina","dilema_embryo","reg_Evropa","reg_Sev.Amerika","reg_Asie","reg_vsude.stejne","objekt_vnejsi.pohled","objekt_presnost","objekt_matematicka.konzistence","objekt_testovatelnost","objekt_nestrannost","objekt_priblizeni.pravde","objekt_shoda.s.realitou","objekt_kvantifikace","objekt_intersubjektivita","objekt_kriticke.mysleni","objekt_reprodukovatelnost","objekt_diskut","neobj_nerepre","neobj_hacking","neobj_positiv","neobj_popular","neobj_modmet","neobj_oversell","neobj_zbytecne","neobj_salam","frek_nerepre","frek_hacking","frek_positiv","frek_popular","frek_modmet","frek_oversell","frek_zbytecne","frek_salam"
"886","MU","Vědy o Zemi","Earth-Env","Ano","Větší",NA,"Ne","Ne","Ne","Ne","Ne","Ano","5–9 let","CSc./Ph.D.","Do 100","Ne","(2A) Odborný asistent, (2A) Lektor II, (2B) Výzkumný pracovník II","Rozhodně ne","Spíše ano","Spíše ano","Rozhodně ano","Rozhodně ne","Spíše ne","Spíše ne","Rozhodně ano","Spíše ano","Spíše ne","Velmi často","Soukromé","Soukromé","Dlouhodobé","ano","ne","ne","ne","ano","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Ano","Ne","Někdy","Ano",NA,"Ne",NA,"Ano","Ano","Ano","Ano",60,NA,80,30,60,70,60,40
"887","MU","Biol-Medic","Biology","Ano","Menší","Významná","Ne","Ne","Ano","Ne","Ne","Ne","20 a více let","CSc./Ph.D.","Do 5000","Ne","(2A) Odborný asistent, (2A) Lektor II, (2B) Výzkumný pracovník II","Rozhodně ano","Rozhodně ano","Rozhodně ano","Spíše ano","Spíše ano","Rozhodně ano","Rozhodně ano","Spíše ne","Rozhodně ano","Rozhodně ne","Vždy","Nehraje roli","Nehraje roli","Dlouhodobé","ne","ne","ne","ne","ano","ano","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ano","Ano","Ne","Ne","Ne","Ne","Ne","Někdy","Ano","Ano","Ano","Ne","Ne","Ano","Ano","Ne",100,NA,100,20,70,70,80,50
"888","MU","Biol-Medic","Earth-Env","Ne","Menší",NA,"Ne","Ne","Ne","Ne","Ano","Ne","20 a více let","Docent","Do 500","Ne","(3A) Docent, (3B) Výzkumný pracovník III","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ano","Spíše ano",NA,"Rozhodně ano",NA,"Někdy","Nehraje roli","Nehraje roli","Dlouhodobé","ano","ano","ne","ano","ano","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Někdy","Ano",NA,"Ano","Ne","Ne","Ano","Ne","Ne",60,NA,70,60,40,30,40,70
"889","MU","Biol-Medic","Biology","Ano","Větší",NA,"Ne","Ne","Ne","Ano","Ne","Ne","5–9 let","CSc./Ph.D.","Do 100","Ne","(2A) Odborný asistent, (2A) Lektor II, (2B) Výzkumný pracovník II","Spíše ne","Spíše ano","Spíše ano","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Rozhodně ne","Spíše ano","Spíše ano","Někdy","Veřejné","Soukromé","Dlouhodobé","ne","ano","ne","ne","ano","ano","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ne","Ne","Ne","Ano","Někdy","Ano",NA,"Ne","Ne","Ano","Ano","Ano","Ne",30,0,80,60,10,50,10,30
"890","MU","Chemie","Chemistry","Ano","Větší","Nevýznamná","Ne","Ne","Ne","Ano","Ne","Ano","20 a více let","Docent","Do 1000","Ne","(3A) Docent, (3B) Výzkumný pracovník III","Spíše ne","Spíše ano","Spíše ano","Spíše ano","Spíše ano","Spíše ne","Spíše ano","Spíše ne","Rozhodně ano","Spíše ne","Vždy","Soukromé","Veřejné","Dlouhodobé","ne","ne","ne","ne","ano","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ne","Ne","Ano","Někdy","Ano",NA,"Ano","Ano","Ano","Ano","Ano","Ne",60,NA,90,70,90,80,60,80
"891","MU","Mat-Fyz-Info","Math.","Ne","Větší",NA,"Ano","Ne","Ne","Ne","Ne","Ne","10–19 let","CSc./Ph.D.","Do 100","Ne","(2A) Odborný asistent, (2A) Lektor II, (2B) Výzkumný pracovník II","Spíše ne","Spíše ano","Spíše ano","Spíše ne","Spíše ano","Rozhodně ne","Spíše ne","Spíše ano","Rozhodně ano","Rozhodně ano","Velmi často","Veřejné","Soukromé","Dlouhodobé","ano","ano","ne","ne","ano","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Někdy",NA,NA,NA,NA,NA,NA,NA,NA,10,NA,10,10,30,20,10,20
"892","MU","Biol-Medic","Biology","Ano",NA,"Není","Ne","Ne","Ne","Ne","Ne","Ne","20 a více let","Docent","Do 5000","Ano","(3A) Docent, (3B) Výzkumný pracovník III","Spíše ne","Spíše ano","Rozhodně ano","Spíše ano","Spíše ne","Spíše ne","Spíše ano","Rozhodně ne","Spíše ne","Rozhodně ne","Nikdy","Nehraje roli","Nehraje roli","Nehraje roli","ne","ne","ne","ano","ano","ano","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ano","Ne","Ne","Ano","Nikdy","Ne","Ano","Ne","Ne","Ne",NA,"Ne","Ne",NA,NA,NA,NA,NA,10,10,10
"893","MU","Vědy o Zemi","Earth-Env","Ano","Menší","Není","Ne","Ne","Ne","Ano","Ne","Ne","5–9 let","CSc./Ph.D.","Do 100","Ne","(1A) Asistent, (1B) Lektor, (1C) Výzkumný pracovník I","Rozhodně ne","Spíše ano","Rozhodně ano","Spíše ne","Spíše ne","Spíše ano","Spíše ne","Rozhodně ne","Rozhodně ano","Spíše ano","Velmi často","Nehraje roli",NA,"Dlouhodobé","ano","ne","ano","ne","ano","ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Někdy","Ano",NA,"Ano","Ne",NA,"Ano","Ano","Ne",30,0,40,10,20,10,50,30
"894","MU","Mat-Fyz-Info","Math.","Ano","Větší",NA,"Ano","Ne","Ne","Ne","Ne","Ne","20 a více let","DrSc./DSc.","Do 5000","Ano","(4A) Profesor, (4B) Mimořádný professor, (4C) Výzkumný pracovník IV","Rozhodně ne","Rozhodně ano","Spíše ano","Rozhodně ne","Spíše ne","Rozhodně ne","Spíše ne","Rozhodně ne","Rozhodně ano","Rozhodně ano","Velmi často","Veřejné","Nehraje roli","Dlouhodobé","ne","ne","ano","ano","ano","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Někdy",NA,NA,NA,"Ano","Ano","Ano","Ano","Ano",0,0,100,30,40,40,40,30
"895","MU","Biol-Medic","Biology","Ano","Větší","Nevýznamná","Ne","Ne","Ne","Ano","Ne","Ne","5–9 let","CSc./Ph.D.","Do 500","Ano","(1A) Asistent, (1B) Lektor, (1C) Výzkumný pracovník I","Spíše ano","Spíše ne","Rozhodně ano","Spíše ano","Spíše ne","Spíše ano","Spíše ano","Spíše ano","Spíše ano","Spíše ano","Velmi často","Soukromé",NA,"Dlouhodobé","ne","ne","ano","ne","ano","ano","Ne","Ne","Ano","Ne","Ne","Ano","Ne","Ne","Ano","Ne","Ano","Ne","Ne","Ne","Ne","Zřídka","Ano","Ano","Ano","Ano","Ano","Ano","Ano","Ano",80,70,80,80,90,80,90,70
"896","MU","Biol-Ekol","Earth-Env","Ano","Menší",NA,"Ne","Ne","Ne","Ne","Ano","Ne","10–19 let","CSc./Ph.D.","Do 5000","Ano","(1A) Asistent, (1B) Lektor, (1C) Výzkumný pracovník I","Spíše ne","Spíše ne","Spíše ano","Rozhodně ne","Spíše ne","Rozhodně ano","Spíše ne","Spíše ne","Spíše ano","Spíše ne",NA,"Nehraje roli","Nehraje roli","Dlouhodobé","ne","ne","ne","ne","ne","ano","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ne","Ano","Ne","Někdy","Ano",NA,"Ano","Ne","Ano","Ano","Ano","Ne",50,NA,20,20,20,30,0,0
"897","MU","Biol-Ekol","Earth-Env","Ano","Větší","Významná","Ne","Ne","Ano","Ne","Ne","Ne","10–19 let","Profesor","Více","Ano","(4A) Profesor, (4B) Mimořádný professor, (4C) Výzkumný pracovník IV","Spíše ne","Spíše ano","Spíše ano","Spíše ne","Spíše ne","Spíše ne","Spíše ano","Spíše ne","Rozhodně ano","Spíše ne","Zřídka","Veřejné","Soukromé","Dlouhodobé","ne","ano","ano","ano","ano","ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ano","Ne","Ne","Ano","Ne","Někdy","Ano",NA,"Ano",NA,NA,"Ano",NA,"Ano",40,20,20,30,10,40,10,20
"898","MU","Biol-Medic","Biology","Ano","Menší","Významná","Ano","Ne","Ne","Ne","Ne","Ne","Méně než 5 let","Mgr./Ing.","Do 100","Ne","(2A) Odborný asistent, (2A) Lektor II, (2B) Výzkumný pracovník II","Spíše ano","Spíše ne","Spíše ano","Spíše ne","Spíše ano","Spíše ano","Rozhodně ne","Spíše ne","Spíše ano","Spíše ne","Někdy","Veřejné","Soukromé","Dlouhodobé","ne","ne","ano","ne","ano","ano","Ne","Ne","Ne","Ano","Ne","Ne","Ano","Ne","Ano","Ano","Ne","Ne","Ne","Ne","Ne","Někdy","Ano","Ano","Ano","Ne","Ne","Ano","Ne","Ne",20,70,40,20,NA,40,20,30
"899","MU","Biol-Ekol","Earth-Env","Ano","Menší","Významná","Ne","Ne","Ne","Ne","Ano","Ne","10–19 let","CSc./Ph.D.","Do 500","Ano","(2A) Odborný asistent, (2A) Lektor II, (2B) Výzkumný pracovník II","Spíše ne","Spíše ano","Rozhodně ano","Spíše ne","Spíše ne","Spíše ano","Rozhodně ano","Spíše ano","Spíše ano","Spíše ano","Velmi často","Veřejné","Veřejné","Dlouhodobé","ano","ne","ne","ne","ano","ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Někdy",NA,NA,NA,NA,NA,"Ano",NA,NA,80,50,80,80,80,80,80,90
"900","MU","Mat-Fyz-Info","Math.","Ano","Větší",NA,"Ano","Ne","Ne","Ne","Ne","Ne","5–9 let","CSc./Ph.D.","Do 500","Ne","(2A) Odborný asistent, (2A) Lektor II, (2B) Výzkumný pracovník II","Spíše ne","Spíše ano","Rozhodně ano","Rozhodně ne","Rozhodně ne","Rozhodně ne","Spíše ne","Rozhodně ne","Spíše ano","Spíše ano","Někdy","Nehraje roli",NA,"Nehraje roli","ne","ne","ano","ano","ne","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Někdy","Ano",NA,"Ano","Ano",NA,"Ano",NA,"Ano",10,NA,80,10,50,50,50,50
"901","MU","Biol-Medic","Chemistry","Ano",NA,"Významná","Ne","Ne","Ne","Ano","Ne","Ne","10–19 let","CSc./Ph.D.","Do 1000","Ne","(1A) Asistent, (1B) Lektor, (1C) Výzkumný pracovník I","Spíše ano","Spíše ano","Spíše ano",NA,"Spíše ne",NA,"Spíše ano","Spíše ano","Spíše ano","Spíše ne","Velmi často",NA,"Nehraje roli","Dlouhodobé","ne","ano","ano","ne","ano","ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ne","Ano","Ne","Ne","Ne","Ano","Ne","Někdy","Ano","Ano","Ne","Ne","Ano","Ano","Ano","Ano",30,10,90,10,10,10,20,20
"902","MU","Biol-Medic","Biology","Ne","Větší",NA,"Ne","Ne","Ne","Ne","Ne","Ano","10–19 let","CSc./Ph.D.","Do 100","Ne","(2A) Odborný asistent, (2A) Lektor II, (2B) Výzkumný pracovník II",NA,NA,"Spíše ano","Spíše ne","Spíše ne","Spíše ne","Spíše ano",NA,"Rozhodně ano","Spíše ne","Velmi často","Veřejné","Nehraje roli","Dlouhodobé","ne","ne","ano","ne","ano","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ano","Ne","Ne","Ne","Ne","Ne","Ne","Nikdy","Ano","Ano","Ne","Ne","Ano","Ano","Ano","Ne",0,70,100,70,70,70,NA,70
"903","MU","Mat-Fyz-Info","Math.","Ano","Větší",NA,"Ano","Ne","Ne","Ne","Ne","Ne","10–19 let","CSc./Ph.D.","Do 500","Ne","(2A) Odborný asistent, (2A) Lektor II, (2B) Výzkumný pracovník II","Spíše ano","Spíše ne",NA,"Rozhodně ne","Spíše ne","Spíše ano","Spíše ne","Spíše ne","Spíše ano","Spíše ano","Velmi často","Nehraje roli",NA,"Dlouhodobé","ano","ne","ne","ano","ano","ano","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ano","Ne","Ne","Ano","Ne","Někdy",NA,NA,NA,"Ne","Ano",NA,"Ano","Ano",NA,0,0,20,20,10,0,40
"904","MU","Chemie","Chemistry","Ano","Větší","Významná","Ne","Ne","Ne","Ne","Ne","Ano","20 a více let","Profesor","Do 5000","Ano","(4A) Profesor, (4B) Mimořádný professor, (4C) Výzkumný pracovník IV","Spíše ano","Spíše ano","Spíše ano","Rozhodně ano","Spíše ano","Spíše ano","Spíše ano","Spíše ne","Rozhodně ano","Rozhodně ne","Vždy",NA,NA,"Dlouhodobé","ne","ano","ano","ne","ano","ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ano","Ne","Ne","Ne","Ne","Někdy","Ano",NA,"Ano","Ne","Ne","Ano","Ano","Ne",30,NA,100,10,20,30,30,10
"905","MU","Biol-Ekol","Biology","Ano",NA,NA,"Ne","Ne","Ano","Ne","Ne","Ne","10–19 let","Profesor","Do 5000","Ne","(4A) Profesor, (4B) Mimořádný professor, (4C) Výzkumný pracovník IV","Spíše ne","Spíše ne",NA,"Rozhodně ne","Spíše ne","Spíše ne","Spíše ne","Rozhodně ne","Spíše ano","Spíše ne","Někdy","Veřejné","Nehraje roli","Dlouhodobé","ne","ne","ne","ne","ano","ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ano","Ano","Ne","Ne","Ne","Ne","Ne","Ne","Někdy","Ano",NA,"Ne","Ne","Ne","Ano","Ano","Ano",50,80,100,NA,10,30,30,0
"906","MU","Chemie","Chemistry","Ano","Větší","Nevýznamná","Ne","Ne","Ne","Ano","Ne","Ano","20 a více let","Docent","Do 5000","Ne","(3A) Docent, (3B) Výzkumný pracovník III","Spíše ne","Spíše ano","Spíše ano","Rozhodně ano","Spíše ne","Spíše ne","Spíše ano","Spíše ne","Spíše ne","Spíše ne","Velmi často","Nehraje roli",NA,"Dlouhodobé","ne","ne","ne","ne","ano","ano","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Nikdy","Ano","Ano","Ano","Ne",NA,"Ne","Ne","Ne",30,NA,100,70,80,50,50,80
"907","MU","Vědy o Zemi","Earth-Env","Ano","Větší",NA,"Ne","Ne","Ano","Ne","Ne","Ne","10–19 let","Docent","Do 1000","Ne","(3A) Docent, (3B) Výzkumný pracovník III","Rozhodně ne","Spíše ano","Spíše ano","Spíše ne","Spíše ne","Spíše ano","Spíše ne","Spíše ano","Spíše ano","Spíše ano","Někdy","Nehraje roli","Nehraje roli","Dlouhodobé","ne","ne","ne","ne","ano","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ano","Ne","Ne","Ano","Ne","Někdy","Ano",NA,"Ano","Ne",NA,"Ano","Ne",NA,10,NA,NA,20,NA,10,10,20
"908","MU","Apl. fyzika","Physics","Ano",NA,NA,"Ne","Ne","Ne","Ne","Ne","Ano","20 a více let","Docent","Do 1000","Ano","(3A) Docent, (3B) Výzkumný pracovník III","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ano","Spíše ano","Velmi často",NA,"Nehraje roli","Dlouhodobé","ne","ne","ne","ne","ne","ne","Ne","Ne","Ano","Ne","Ano","Ne","Ne","Ano","Ano","Ne","Ne","Ne","Ne","Ne","Ne","Zřídka","Ne","Ano","Ano","Ne","Ano","Ne","Ano","Ne",60,NA,70,70,70,60,80,20
"909","MU","Biol-Ekol","Biology","Ano","Větší","Významná","Ne","Ne","Ne","Ne","Ano","Ne","20 a více let","Profesor","Do 5000","Ne","(4A) Profesor, (4B) Mimořádný professor, (4C) Výzkumný pracovník IV","Spíše ne","Spíše ano","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Rozhodně ne","Spíše ne","Rozhodně ano",NA,"Veřejné","Veřejné","Dlouhodobé","ne","ano","ne","ano","ano","ano","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ne","Někdy","Ne",NA,"Ne","Ne","Ne","Ano","Ne","Ne",50,50,60,40,40,40,20,50
"910","MU","Vědy o Zemi","Earth-Env","Ano","Menší",NA,"Ano","Ne","Ne","Ne","Ne","Ano","20 a více let","Docent","Do 500","Ano","(3A) Docent, (3B) Výzkumný pracovník III","Rozhodně ne","Spíše ano","Spíše ano","Rozhodně ne","Spíše ne","Spíše ne","Rozhodně ne","Spíše ano","Spíše ano","Spíše ne","Vždy","Soukromé",NA,NA,"ano","ne","ne","ne","ano","ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ne","Ne","Ne","Někdy","Ano",NA,"Ano","Ano","Ano","Ano",NA,NA,60,NA,80,90,90,100,90,90
"911","MU","Biol-Ekol","Earth-Env","Ano","Menší",NA,"Ne","Ano","Ne","Ne","Ne","Ne","10–19 let","CSc./Ph.D.","Do 500","Ne","(2A) Odborný asistent, (2A) Lektor II, (2B) Výzkumný pracovník II","Rozhodně ne","Spíše ne","Rozhodně ano","Rozhodně ne","Rozhodně ne","Spíše ne","Spíše ano","Spíše ne","Spíše ne","Spíše ano","Velmi často","Nehraje roli",NA,"Dlouhodobé","ne","ne","ano","ne","ano","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ano","Nikdy","Ano","Ano","Ano","Ne","Ne","Ano","Ne","Ne",80,NA,80,70,90,90,70,80
"912","MU","Vědy o Zemi","Earth-Env","Ano","Menší","Významná","Ne","Ne","Ne","Ne","Ano","Ne","10–19 let","CSc./Ph.D.","Do 500","Ne","(2A) Odborný asistent, (2A) Lektor II, (2B) Výzkumný pracovník II","Rozhodně ne","Spíše ne","Spíše ne","Rozhodně ne","Spíše ne","Rozhodně ne","Spíše ano","Rozhodně ne","Rozhodně ano","Spíše ano","Vždy","Soukromé","Nehraje roli","Dlouhodobé","ne","ne","ano","ne","ne","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ne","Ano","Ne","Zřídka","Ano","Ano","Ano","Ano","Ano","Ano","Ano","Ano",90,100,90,100,90,100,80,90
"913","MU","Chemie","Chemistry","Ano","Menší","Významná","Ne","Ne","Ne","Ne","Ne","Ano","5–9 let","CSc./Ph.D.","Do 100","Ano","(1A) Asistent, (1B) Lektor, (1C) Výzkumný pracovník I","Spíše ne","Spíše ne","Spíše ano","Spíše ano","Spíše ano","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Rozhodně ne","Někdy","Veřejné",NA,"Dlouhodobé","ne","ano","ano","ne","ano","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ne","Ne","Ne","Ano","Nikdy","Ano",NA,"Ano","Ne","Ne","Ano","Ano","Ne",60,30,60,60,60,60,50,70
"914","MU","Vědy o Zemi","Earth-Env","Ano","Větší",NA,"Ne","Ne","Ne","Ne","Ano","Ne","10–19 let","CSc./Ph.D.","Do 500","Ne","(2A) Odborný asistent, (2A) Lektor II, (2B) Výzkumný pracovník II","Rozhodně ne","Spíše ne","Spíše ano","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ano","Velmi často","Veřejné","Soukromé","Dlouhodobé","ne","ne","ne","ne","ne","ano","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ano","Ne","Velmi často","Ano","Ano","Ano",NA,"Ano","Ano",NA,"Ano",20,10,30,10,10,10,20,20
"915","MU","Biol-Medic","Biology","Ano","Větší","Nevýznamná","Ne","Ne","Ano","Ne","Ne","Ne","20 a více let","Docent","Do 1000","Ne","(3A) Docent, (3B) Výzkumný pracovník III","Rozhodně ano","Rozhodně ano","Spíše ano","Rozhodně ano","Spíše ano","Rozhodně ano","Spíše ano","Spíše ano","Rozhodně ano","Spíše ano","Velmi často",NA,"Nehraje roli","Dlouhodobé","ne","ano","ne","ano","ano","ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ne","Ne","Ano","Ne","Někdy","Ano",NA,"Ne","Ne","Ano","Ano","Ano","Ne",20,NA,80,10,10,40,10,20
"916","MU","Vědy o Zemi","Earth-Env","Ano","Menší",NA,"Ne","Ne","Ne","Ne","Ano","Ne","20 a více let","Docent","Do 1000","Ano","(3A) Docent, (3B) Výzkumný pracovník III","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ano","Spíše ano","Spíše ano","Spíše ano","Rozhodně ne","Velmi často","Veřejné","Nehraje roli","Dlouhodobé","ne","ne","ne","ne","ano","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Někdy","Ano",NA,"Ano","Ne","Ne","Ano","Ne","Ne",30,20,50,30,40,30,20,60
"917","MU","Apl. fyzika","Physics","Ne","Menší",NA,"Ne","Ne","Ne","Ano","Ne","Ano","Méně než 5 let","CSc./Ph.D.","Do 100","Ne","(2A) Odborný asistent, (2A) Lektor II, (2B) Výzkumný pracovník II","Spíše ano","Spíše ne","Spíše ano","Spíše ano","Spíše ne","Spíše ano","Spíše ne","Spíše ne","Spíše ano","Spíše ne","Velmi často","Soukromé","Nehraje roli","Krátkodobé","ne","ne","ne","ne","ano","ano","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Ano","Ne","Někdy","Ano",NA,"Ano","Ne","Ne","Ne","Ne","Ne",NA,NA,80,80,70,70,30,60
"918","MU","Apl. fyzika","Physics","Ano","Větší","Významná","Ne","Ne","Ne","Ne","Ne","Ne","20 a více let","Docent","Do 1000","Ne","(3A) Docent, (3B) Výzkumný pracovník III","Spíše ne","Spíše ano","Spíše ano","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Spíše ne","Někdy","Veřejné",NA,"Dlouhodobé","ano","ne","ne","ne","ne","ano","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ano","Někdy","Ano","Ano","Ano","Ne","Ano","Ano","Ano","Ano",50,20,20,20,20,20,20,50
"919","MU","Biol-Medic","Biology","Ano",NA,"Významná","Ne","Ne","Ne","Ano","Ne","Ne","10–19 let","CSc./Ph.D.","Do 500","Ne","(1A) Asistent, (1B) Lektor, (1C) Výzkumný pracovník I","Spíše ne","Rozhodně ano","Rozhodně ano","Rozhodně ano","Rozhodně ano","Rozhodně ano","Spíše ano","Spíše ano","Rozhodně ano","Spíše ne","Někdy","Veřejné","Soukromé","Dlouhodobé","ne","ne","ne","ne","ano","ne","Ne","Ne","Ano","Ne","Ne","Ano","Ne","Ne","Ano","Ne","Ano","Ne","Ne","Ne","Ne","Někdy","Ano","Ano","Ano","Ano","Ano","Ano","Ano","Ano",30,20,30,30,40,30,20,30
"920","MU","Biol-Medic","Earth-Env","Ano","Větší","Významná","Ne","Ne","Ne","Ano","Ne","Ne","5–9 let","CSc./Ph.D.","Do 1000","Ano","(2A) Odborný asistent, (2A) Lektor II, (2B) Výzkumný pracovník II","Spíše ne","Spíše ano","Rozhodně ano","Rozhodně ano","Spíše ano","Rozhodně ano","Spíše ano","Spíše ne","Rozhodně ano",NA,"Velmi často","Veřejné","Soukromé","Dlouhodobé","ano","ne","ano","ne","ano","ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ne","Ne","Ano","Ne","Velmi často","Ano","Ano","Ano","Ano","Ano","Ano",NA,"Ano",60,10,90,50,70,60,NA,40
"921","MU","Apl. fyzika","Materials","Ano","Větší","Významná","Ne","Ne","Ne","Ano","Ne","Ne","5–9 let","CSc./Ph.D.","Do 100","Ne","(2A) Odborný asistent, (2A) Lektor II, (2B) Výzkumný pracovník II","Spíše ne","Spíše ano","Spíše ano","Spíše ano","Rozhodně ne","Spíše ano","Rozhodně ne","Rozhodně ne","Rozhodně ano","Spíše ne","Někdy",NA,NA,"Dlouhodobé","ne","ne","ne","ne","ano","ano","Ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ne","Někdy","Ano","Ano","Ano",NA,"Ne",NA,"Ne","Ne",80,10,70,10,30,50,90,70
"922","MU","Chemie","Chemistry","Ano","Větší","Významná","Ne","Ne","Ne","Ne","Ne","Ano","20 a více let","Docent","Do 5000","Ano","(3A) Docent, (3B) Výzkumný pracovník III","Spíše ne","Spíše ano","Spíše ano","Rozhodně ano","Spíše ano","Spíše ano","Spíše ano","Spíše ne","Spíše ano","Spíše ne","Velmi často","Soukromé","Veřejné","Dlouhodobé","ne","ne","ne","ne","ne","ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ano","Ne","Ne","Ne","Ne","Někdy","Ano",NA,"Ne","Ne","Ano","Ano","Ano","Ano",40,NA,80,70,80,50,70,70
"923","MU","Biol-Ekol","Biology","Ano","Menší","Významná","Ne","Ne","Ano","Ne","Ne","Ne","20 a více let","CSc./Ph.D.","Do 500","Ne","(1A) Asistent, (1B) Lektor, (1C) Výzkumný pracovník I","Rozhodně ne","Rozhodně ne","Spíše ne","Rozhodně ne","Rozhodně ne","Spíše ne","Rozhodně ne","Rozhodně ne","Spíše ano","Spíše ano","Velmi často","Soukromé",NA,"Dlouhodobé","ne","ano","ano","ano","ano","ne","Ne","Ne","Ne","Ano","Ne","Ne","Ne","Ne","Ne","Ano","Ano","Ne","Ne","Ne","Ano","Zřídka","Ano","Ano","Ano","Ne","Ano","Ano","Ano","Ano",30,70,100,10,80,70,90,90
